url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label,pu_training_role,pu_score,pu_prediction
http://kfintechonline.com,kfintechonline.com,kfintech.com,Kfintech,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,673,0,0,25,0,0,0,0,0,0,0,3.7834651896016473,0.85,0,0.85,0,0,0,0,kfintech.com,kfintechonline.com,1,1,104.247.81.99,0,0,4,-1,1891,300,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.2741272859644362,0
http://qualityincometaxservice.com,qualityincometaxservice.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,674,0,0,34,0,0,0,0,0,0,0,4.197325708706504,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,qualityincometaxservice.com,1,1,195.35.60.195,0,0,4,-1,63,1033,6,-1,0,1,1,2,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,,0,0,2e1cec5456853f15,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9953303303303304,1
http://incometaxmatters.com,incometaxmatters.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,675,0,0,27,0,0,0,0,0,0,0,3.778423503030125,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxmatters.com,1,1,54.215.31.113,0,0,6,-1,4857,621,4,-1,1,1,1,4,-1,1,1,1,1,1,1,0,1,1,0,0,1,1,c4366bc965c699b2,0,0,dedd00c2ed55daa3,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://incometax-wilmington.com,incometax-wilmington.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,676,0,0,31,0,0,0,0,1,0,1,3.953565664946428,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometax-wilmington.com,1,1,15.197.225.128,0,0,6,-1,795,300,8,-1,1,1,1,38,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,00fd90835fe24224,0,13,403,,,,success,http_403,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9963182897862234,1
http://primeincometaxconsultant.biz,primeincometaxconsultant.biz,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,677,0,0,35,0,0,0,0,0,0,0,4.125871146123146,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,primeincometaxconsultant.biz,1,1,3.33.130.190,0,0,6,-1,1160,301,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.12816204435368142,0
http://servicesicici.com,servicesicici.com,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,678,0,0,24,0,0,0,0,0,0,0,3.584962500721156,0.85,0,0.85,0,0,0,0,icici.bank.in,servicesicici.com,1,1,147.79.103.163,0,0,4,-1,63,302,6,-1,0,1,1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ClientResponseError,,,success,error,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9922539076125774,1
http://ahsincometax.com,ahsincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,679,0,0,23,0,0,0,0,0,0,0,3.795088586397732,0.857143,0,0.857143,0,0,0,0,incometax.gov.in,ahsincometax.com,1,1,172.233.219.123,0,0,6,-1,895,201,8,-1,0,1,1,1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,12,200,,,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9631899041969438,1
http://earnedincometaxcredit.org,earnedincometaxcredit.org,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,680,0,0,32,0,0,0,0,0,0,0,3.913909765557392,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,earnedincometaxcredit.org,1,1,176.123.0.55,0,0,6,-1,63,302,4,-1,0,1,1,57,-1,1,1,1,0,1,0,0,0,1,1,1,1,1,b332ccd399cc9899,0,0,0ed90a9c31960a36,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://incometaxconsultant.in,incometaxconsultant.in,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,681,0,0,29,0,0,0,0,0,0,0,3.836958909802165,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxconsultant.in,1,1,93.127.208.253,0,0,4,-1,75,290,8,6,0,1,1,34,-1,1,1,1,0,1,0,0,0,1,1,1,1,1,,0,0,6ec5c27c0f0af7c1,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.995,1
http://dicicip.com,dicicip.com,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,682,0,0,18,0,0,0,0,0,0,0,3.3082708345352603,0.85,0,0.85,0,0,0,0,icici.bank.in,dicicip.com,1,1,103.150.196.21,0,0,6,-1,2317,240,6,-1,0,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7c9813b0fd9d3bff,0,2,200,,,SSLCertVerificationError,success,success,invalid,success,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.6414789891179615,1
http://icicigiftcard.com,icicigiftcard.com,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,683,0,0,24,0,0,0,0,0,0,0,3.636842188131012,0.85,0,0.85,0,0,0,0,icici.bank.in,icicigiftcard.com,1,1,162.222.225.198,0,0,6,-1,1314,147,6,-1,0,1,1,11,-1,1,1,1,0,1,1,0,0,1,0,0,1,1,,0,0,487d873a14aa50a3,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://fly-airindia.com,fly-airindia.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,684,0,0,23,0,0,0,0,1,0,1,4.055958151615124,0.857143,0,0.857143,0,0,0,0,airindia.com,fly-airindia.com,1,1,80.67.16.8,0,0,6,-1,430,300,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ClientConnectorDNSError,,OSError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.8023800253902054,1
http://zhoushaicahuzhuidaixiekuan.sbs,zhoushaicahuzhuidaixiekuan.sbs,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,685,0,0,37,0,0,0,0,0,0,0,3.956358014910024,0.85,0,0.85,0,0,0,0,uidai.gov.in,zhoushaicahuzhuidaixiekuan.sbs,1,1,104.21.38.236,0,0,8,-1,21,344,4,-1,0,1,1,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ea3db5c29647984c,0,0,00fd90835fe24224,0,13,403,,,,success,http_403,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9941874448950802,1
http://tishuidaiwenkaofenggachanbole.sbs,tishuidaiwenkaofenggachanbole.sbs,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,686,0,0,40,0,0,0,0,0,0,0,4.208694969562842,0.85,0,0.85,0,0,0,0,uidai.gov.in,tishuidaiwenkaofenggachanbole.sbs,1,1,104.21.15.95,0,0,8,-1,21,344,4,-1,0,1,1,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ea3db5c29647984c,0,0,00fd90835fe24224,0,13,403,,,,success,http_403,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9895177752254105,1
http://durgakavach.app,durgakavach.app,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,687,0,0,22,0,0,0,0,0,0,0,3.6069367321753214,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,durgakavach.app,1,1,185.158.133.1,0,0,6,-1,22,343,8,-1,1,1,1,13,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,,0,0,ed432eddad7edac0,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,1.0,1
http://fastincometaxrefund.com,fastincometaxrefund.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,688,0,0,30,0,0,0,0,0,0,0,4.106890595608519,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,fastincometaxrefund.com,1,1,76.223.67.189,0,0,6,-1,4408,340,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.5522672126702495,1
http://hdfcbankstatement.com,hdfcbankstatement.com,corp.onlinesbi.sbi,State Bank of India (SBI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,689,0,0,28,0,0,0,1,0,0,0,3.892724905113432,0.85,0,0.85,0,0,0,0,corp.onlinesbi.sbi,hdfcbankstatement.com,1,1,76.223.105.230,0,0,6,-1,22,343,8,8,1,1,1,22,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,969738de61618667,0,0,34c58d04d4cb3797,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://ecoficiciente.com,ecoficiciente.com,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,690,0,0,24,0,0,0,0,0,0,0,3.4906015629507228,0.85,0,0.85,0,0,0,0,icici.bank.in,ecoficiciente.com,1,1,217.160.0.120,0,0,6,-1,2947,340,6,-1,0,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,e60ed78ac81bcf96,0,1,200,,,SSLError,success,success,invalid,success,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.6145746177986925,1
http://myaadhaaruidaii.com,myaadhaaruidaii.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,691,0,0,26,0,0,0,0,0,0,0,3.686419411348774,0.85,0,0.85,0,0,0,0,uidai.gov.in,myaadhaaruidaii.com,1,1,172.67.217.72,0,0,8,-1,209,887,4,-1,0,1,1,22,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,c3341ecf789923b1,0,0,0ed902399d52633a,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://breezeairindia.com,breezeairindia.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,692,0,0,25,0,0,0,0,0,0,0,3.943465189601648,0.85,0,0.85,0,0,0,0,airindia.com,breezeairindia.com,1,1,3.7.107.255,0,0,6,-1,1955,967,8,8,0,1,1,21,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,,0,0,061f1a15b0477e3a,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,1.0,1
http://truekavach.com,truekavach.com,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,693,0,0,21,0,0,0,0,0,0,0,3.7849418274376423,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,truekavach.com,1,1,3.33.130.190,0,0,6,-1,22,343,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.21260574606808988,0
http://incometax.ltd,incometax.ltd,incometax.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,694,0,0,20,0,0,0,0,0,0,0,3.821928094887362,1.0,0,1.0,0,0,0,0,incometax.gov.in,incometax.ltd,1,1,172.67.208.243,0,0,8,-1,2944,343,8,-1,1,1,1,35,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0888e9a1b30cb851,0,5,403,,,,success,http_403,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.960740266819789,1
http://icicilombrd.com,icicilombrd.com,icicilombard.com,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,695,0,0,22,0,0,0,0,0,0,0,3.663532754804255,0.967742,0,0.967742,0,0,0,0,icicilombard.com,icicilombrd.com,1,1,2.57.91.91,0,0,4,-1,22,343,6,4,1,1,1,22,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,62d827012f87b261,0,24,200,,,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9711796555143459,1
http://figueroasincometax.com,figueroasincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,696,0,0,29,0,0,0,0,0,0,0,4.116264615668023,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,figueroasincometax.com,1,1,104.209.178.191,0,0,6,-1,7692,709,8,-1,0,1,1,211,-1,1,1,2,0,1,0,0,0,1,1,0,1,1,,0,0,6ed90bda569e1a76,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://aiimsscstewa.com,aiimsscstewa.com,aiims.edu,All India Institute of Medical Sciences (AIIMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,697,0,0,23,0,0,0,0,0,0,0,3.675310868912364,0.85,0,0.85,0,0,0,0,aiims.edu,aiimsscstewa.com,1,1,15.197.240.20,0,0,6,-1,390,340,6,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.011526175161739838,0
http://xmicicikcokane.rest,xmicicikcokane.rest,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,698,0,0,26,0,0,0,0,0,0,0,3.921029621737615,0.85,0,0.85,0,0,0,0,icici.bank.in,xmicicikcokane.rest,1,1,172.234.90.228,0,0,6,-1,21,344,4,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.7388711993751984,1
http://aiims.org,aiims.org,aiims.edu,All India Institute of Medical Sciences (AIIMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,699,0,0,16,0,0,0,0,0,0,0,3.625,1.0,0,1.0,0,0,0,0,aiims.edu,aiims.org,1,1,209.141.38.71,0,0,6,-1,8814,317,6,-1,0,0,0,-1,-1,1,1,1,0,1,1,0,1,1,0,0,1,1,,0,0,01220bb1e3572296,0,1,200,,,ConnectionResetError,success,success,error,success,success,skipped,partial,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.8624127041199897,1
http://hyperliquidai.com,hyperliquidai.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,700,0,0,24,0,0,0,0,0,0,0,4.053508854797679,0.85,0,0.85,0,0,0,0,uidai.gov.in,hyperliquidai.com,1,1,54.215.31.113,0,0,6,-1,280,450,4,-1,1,1,1,21,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,4b33bc44600dfcde,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,1.0,1
http://parivahan-service.online,parivahan-service.online,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,701,0,0,31,0,0,0,0,1,0,1,3.953565664946428,0.85,0,0.85,0,0,0,0,parivahan.gov.in,parivahan-service.online,1,1,104.21.44.71,0,0,8,-1,30,335,6,-1,0,1,1,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,446a2b24f4c50d00,0,3,403,,,,success,http_403,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.995,1
http://airindia.live,airindia.live,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,702,0,0,20,0,0,0,0,0,0,0,3.6219280948873616,1.0,0,1.0,0,0,0,0,airindia.com,airindia.live,1,1,103.224.182.211,0,0,6,-1,387,343,6,-1,0,1,1,26,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,4eaa360d98f9132e,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9870731893927929,1
http://airtelmerchnats.net,airtelmerchnats.net,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,703,0,0,26,0,0,0,0,0,0,0,3.686419411348774,0.85,0,0.85,0,0,0,0,airindia.com,airtelmerchnats.net,1,1,13.248.213.45,0,0,6,-1,390,340,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.006623780371915338,0
http://myaadharuidaii.net,myaadharuidaii.net,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,704,0,0,25,0,0,0,0,0,0,0,3.7034651896016473,0.85,0,0.85,0,0,0,0,uidai.gov.in,myaadharuidaii.net,1,1,104.21.69.159,0,0,8,-1,23,342,4,-1,0,1,1,23,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,e2348fc39519b467,0,0,2f990241ac524332,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9941874448950802,1
http://canarabankindia.com,canarabankindia.com,ana.crsorgi.gov.in,ana crs,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,705,0,0,26,0,0,0,0,0,0,0,3.763342488271851,0.85,0,0.85,0,0,0,0,ana.crsorgi.gov.in,canarabankindia.com,1,1,3.33.251.168,0,0,6,-1,22,343,8,-1,1,1,1,21,-1,1,1,1,1,1,0,0,0,1,0,0,1,1,969738de61618667,0,0,5c7261033d612aa1,0,2,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://crsorgii.fun,crsorgii.fun,ana.crsorgi.gov.in,ana crs,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,706,0,0,19,0,0,0,0,0,0,0,3.8268748818646383,0.933333,0,0.933333,0,0,0,0,ana.crsorgi.gov.in,crsorgii.fun,1,1,2.57.91.91,0,0,4,-1,21,344,6,4,1,1,1,21,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,62d827012f87b261,0,24,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.97888854861258,1
http://kavachdiagnostics.com,kavachdiagnostics.com,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,707,0,0,28,0,0,0,0,0,0,0,3.9407598325400897,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,kavachdiagnostics.com,1,1,2.57.91.92,0,0,6,-1,1483,343,6,-1,1,1,0,-1,-1,1,1,0,0,1,1,0,0,1,1,0,1,1,,0,0,8a9c29958c9783dd,0,5,200,,,SSLError,success,success,invalid,success,success,skipped,partial,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.4472715710457072,0
http://rto-parivahan.online,rto-parivahan.online,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,708,0,0,27,0,0,0,0,1,0,1,3.782122224145305,0.857143,0,0.857143,0,0,0,0,parivahan.gov.in,rto-parivahan.online,1,1,172.67.161.89,0,0,8,-1,30,335,6,8,0,1,1,30,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,e1cfe7449dd78b8f,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.985,1
http://myparivahan.com,myparivahan.com,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,709,0,0,22,0,0,0,0,0,0,0,3.788754913993504,0.9,0,0.9,0,0,0,0,parivahan.gov.in,myparivahan.com,1,1,172.67.162.177,0,0,8,-1,93,272,4,8,0,1,1,14,-1,1,1,1,0,1,0,0,0,1,1,1,1,1,c4c33afc6507c4c7,0,0,a128129f9b0ed64e,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,1.0,1
http://kvkfintech.info,kvkfintech.info,kfintech.com,Kfintech,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,710,0,0,22,0,0,0,0,0,0,0,3.6978458230844127,0.888889,0,0.888889,0,0,0,0,kfintech.com,kvkfintech.info,1,1,127.0.0.1,0,0,6,-1,30,335,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ClientConnectorError,,ConnectionRefusedError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.01828208991283857,0
http://irctchimalayanheliservices.com,irctchimalayanheliservices.com,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,711,0,0,37,0,0,0,0,0,0,0,3.992708770800467,0.85,0,0.85,0,0,0,0,irctc.co.in,irctchimalayanheliservices.com,1,1,13.248.213.45,0,0,6,-1,390,340,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.03719088810052685,0
http://stoppayingincometaxes.com,stoppayingincometaxes.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,712,0,0,32,0,0,0,0,0,0,0,3.952819531114783,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,stoppayingincometaxes.com,1,1,3.33.130.190,0,0,6,-1,4043,340,8,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,ConnectionResetError,success,http_403,error,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.4493352701203849,0
http://scooty-bazar-parivahan-india.sbs,scooty-bazar-parivahan-india.sbs,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,713,0,0,39,0,0,0,0,1,0,3,4.04106055186274,0.85,0,0.85,0,0,0,0,parivahan.gov.in,scooty-bazar-parivahan-india.sbs,1,1,103.224.212.202,0,0,6,-1,390,340,6,6,0,1,1,25,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,8ef31e0c167c433c,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9823800512004375,1
http://airtelprepaidd.in,airtelprepaidd.in,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,714,0,0,24,0,0,0,0,0,0,0,3.573934896284056,0.85,0,0.85,0,0,0,0,airindia.com,airtelprepaidd.in,1,1,3.33.130.190,0,0,6,-1,32,1064,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.002725390453430289,0
